,_id,id,title,release_date,genres,vote_average,popularity,vote_count,imdb_id,tmdbId
28208,28208,162592,The Lumière Brothers' First Films,1996,Documentary,7.0,0.036823,1.0,151416,162592.0
28209,28209,166027,Fida,2004,Thriller-Drama-Romance,5.2,1.2007376,5.0,422236,166027.0
28210,28210,166888,The Condemned of Altona,1962,History-Drama,9.0,1.2007376,1.0,56468,166888.0
28211,28211,167313,Monster High: Why Do Ghouls Fall in Love?,2011,Fantasy-Animation,5.9,1.2007376,10.0,2168938,167313.0
28212,28212,172542,Go for Sisters,2013,Crime-Drama,5.3,1.519664,4.0,2247432,172542.0
28213,28213,174162,Our Time,1974,Drama,7.0,0.197102,1.0,71959,174162.0
28214,28214,181269,Secrets of a Married Man,1984,Drama,5.0,0.79666,1.0,88077,181269.0
28215,28215,182067,The Spy Who Loved Flowers,1966,Action-Adventure-Science Fiction,5.5,0.371055,1.0,61011,182067.0
28216,28216,183859,Interviews with My Lai Veterans,1971,Documentary-War,5.5,0.041681,4.0,65894,183859.0
28217,28217,193661,The Talent Given Us,2004,Comedy-Drama,5.5,0.111352,2.0,417182,193661.0
28218,28218,195204,"Skin, Skin",1966,Drama,4.5,0.223436,2.0,60613,195204.0
28219,28219,204095,How to Sell a Banksy,2012,Documentary,7.5,0.055307,1.0,1865403,204095.0
28220,28220,210079,Across the River,2013,Thriller-Horror-Mystery,4.9,1.2007376,17.0,2836202,210079.0
28221,28221,211711,Tiny Times 2,2013,Drama-Comedy-Romance,4.7,0.867512,16.0,3086582,211711.0
28222,28222,212713,Kisses For My President,1964,Comedy,6.0,0.63124,1.0,58266,212713.0
28223,28223,215739,Concrete Night,2013,Drama,6.4,1.171222,6.0,2405182,215739.0
28224,28224,219572,Police Story 2013,2013,Action-Crime-Drama-Thriller,5.8,11.982088,92.0,2599716,219572.0
28225,28225,227973,The Peanuts Movie,2015,Animation,6.5,1.2007376,608.0,2452042,227973.0
28226,28226,228034,The Bronx Bull,2016,Drama,5.7,1.2007376,8.0,1148205,228034.0
28227,28227,242354,I Passed for White,1960,Drama,6.5,1.2007376,2.0,53933,242354.0
28228,28228,245963,Milk?,2014,Documentary,0.0,0.084948,0.0,2251090,245963.0
28229,28229,248757,Punks,2000,Comedy-Romance,5.0,0.535518,1.0,160710,248757.0
28230,28230,252894,Bomba and the Jungle Girl,1952,Action-Adventure-Drama,0.0,0.025136,0.0,44435,252894.0
28231,28231,254188,At the Devil's Door,2014,Horror,4.7,4.964202,100.0,2597242,254188.0
28232,28232,256356,Speed Cross,1980,Action,2.0,0.465408,1.0,124302,256356.0
28233,28233,263946,Prime Suspect: The Final Act,2006,Drama-Crime-TV Movie-Mystery,8.0,0.678719,8.0,811026,263946.0
28234,28234,296313,Men & Chicken,2015,Comedy-Drama,6.6,11.369559,57.0,3877674,296313.0
28235,28235,317953,Spud 3: Learning to Fly,2014,Comedy,6.3,1.2007376,8.0,3121562,317953.0
28236,28236,319632,What Is a Man without a Moustache?,2005,Drama-Comedy-Romance,7.0,1.2007376,2.0,471395,319632.0
28237,28237,320882,The Seven Five,2014,Documentary,7.8,1.749022,26.0,4136056,320882.0
28238,28238,324277,Jaco,2014,Music-Documentary,7.2,1.2007376,7.0,2385115,324277.0
28239,28239,325039,Lady of Csejte,2015,Drama-Thriller-Horror,4.8,1.2007376,6.0,2947556,325039.0
28240,28240,330115,Ride,2014,Comedy-Drama,6.0,4.14587,55.0,1930463,330115.0
28241,28241,338930,Loham,2015,Action-Thriller,4.4,1.2007376,5.0,4881242,338930.0
28242,28242,345470,Hector,2015,Drama,7.0,1.2007376,2.0,3917118,345470.0
28243,28243,347835,The Real Miyagi,2015,Documentary,6.8,1.2007376,4.0,2313306,347835.0
28244,28244,353641,Risto Räppääjä ja Sevillan saituri,2015,Family,0.0,1.2007376,0.0,3644202,353641.0
28245,28245,362373,Eaters,2015,Horror-Thriller,2.8,1.2007376,9.0,2109127,362373.0
28246,28246,362886,'Tis the Season for Love,2015,Romance-TV Movie,6.0,1.2007376,11.0,5056034,362886.0
28247,28247,363264,Mary Loss of Soul,2015,Drama-Horror-Mystery-Thriller,6.0,1.2007376,2.0,2904798,363264.0
28248,28248,376847,Remember You,2016,Romance-Drama-Mystery,8.5,1.2007376,4.0,5576174,376847.0
28249,28249,393443,Extremis,2016,Documentary,7.3,1.2007376,17.0,5538078,393443.0
28250,28250,402455,125 Years Memory,2015,Drama,8.3,1.2007376,3.0,3512072,402455.0
28251,28251,415542,Jeff Ross Roasts Cops,2016,Comedy,6.0,1.2007376,1.0,6156476,415542.0
28252,28252,416951,Blackout,2015,Documentary,6.7,1.2007376,3.0,4284046,416951.0
28253,28253,434166,Bye Bye Germany,2017,Comedy-Drama-War,8.7,1.2007376,3.0,5609734,434166.0
28254,28254,364,Batman Returns,1992,Action-Fantasy,6.6,15.001681,1706.0,103776,364.0
28255,28255,552,Bread and Tulips,2000,Drama-Comedy-Romance,7.0,2.916247,35.0,237539,552.0
28256,28256,874,A Man for All Seasons,1966,Drama-History,7.5,6.997888,90.0,60665,874.0
28257,28257,1125,Dreamgirls,2006,Drama,6.6,7.739633,292.0,443489,1125.0
28258,28258,1672,The Professional,1981,Action-Adventure-Thriller,7.1,10.093285,71.0,82949,1672.0
28259,28259,2082,Halloween,2007,Horror,5.9,11.607678,510.0,373883,2082.0
28260,28260,2900,The Astronaut's Wife,1999,Drama-Science Fiction-Thriller,5.5,14.705865,263.0,138304,2900.0
28261,28261,3081,The Goddess,1958,Drama,0.0,0.132149,1.0,51667,3081.0
28262,28262,4966,Pan Tadeusz,1999,War-Drama-History-Romance,5.3,0.5853,6.0,170351,4966.0
28263,28263,5723,Once,2007,Drama-Music-Romance,7.4,10.357064,457.0,907657,5723.0
28264,28264,6945,Miracle on Ice,1981,Drama-Family,3.9,0.818768,4.0,82754,6945.0
28265,28265,7453,The Hitchhiker's Guide to the Galaxy,2005,Adventure-Comedy-Family-Science Fiction,6.6,13.257255,1340.0,371724,7453.0
28266,28266,7552,Fun with Dick and Jane,2005,Comedy,5.9,13.473381,639.0,369441,7552.0
28267,28267,8929,Johnny Mad Dog,2008,Drama-History-War,6.8,3.534935,24.0,1042424,8929.0
28268,28268,8960,Hancock,2008,Fantasy-Action,6.2,11.017324,3050.0,448157,8960.0
28269,28269,9289,The Longest Day,1962,Action-Drama-History-War,7.3,10.770928,237.0,56197,9289.0
28270,28270,9360,Anaconda,1997,Adventure-Horror-Thriller,4.8,14.386089,624.0,118615,9360.0
28271,28271,9396,Crocodile Dundee II,1988,Adventure-Comedy,5.5,8.948565,310.0,92493,9396.0
28272,28272,10021,The Secret of My Success,1987,Comedy,6.2,5.409557,151.0,93936,10021.0
28273,28273,11298,The Howling,1981,Drama-Horror,6.4,6.715512,165.0,82533,11298.0
28274,28274,11343,Salem's Lot,1979,Mystery-Horror-Thriller,6.2,9.582814,124.0,79844,11343.0
28275,28275,11364,Regarding Henry,1991,Drama,6.6,6.972737,152.0,102768,11364.0
28276,28276,11925,Naked,2000,Comedy,5.0,0.436643,4.0,269604,11925.0
28277,28277,12161,Jerichow,2008,Drama,6.3,1.242183,9.0,1224153,12161.0
28278,28278,13076,Starting Out in the Evening,2007,Drama,7.3,1.161496,8.0,758784,13076.0
28279,28279,13193,Saved!,2004,Comedy-Drama,6.3,5.084509,148.0,332375,13193.0
28280,28280,13966,Maybe Baby,2000,Comedy-Romance,5.6,2.213463,20.0,206926,13966.0
28281,28281,14275,Hoop Dreams,1994,Documentary,7.7,9.47666,91.0,110057,14275.0
28282,28282,14423,First Sunday,2008,Action-Comedy,5.3,7.383961,40.0,486578,14423.0
28283,28283,14651,My Wife Is an Actress,2001,Drama-Comedy-Romance,6.3,1.257659,9.0,269499,14651.0
28284,28284,15074,Extreme Ops,2002,Action-Adventure-Drama-Thriller,5.0,2.947411,28.0,283160,15074.0
28285,28285,15917,Devdas,2002,Drama-Romance,7.4,4.641126,78.0,238936,15917.0
28286,28286,16052,Selena,1997,Drama,7.1,7.390306,115.0,120094,16052.0
28287,28287,16124,Goodbye Pork Pie,1981,Adventure-Comedy,8.5,1.023164,4.0,82464,16124.0
28288,28288,16194,Not Quite Hollywood,2008,Comedy-Documentary,6.9,1.661349,20.0,996966,16194.0
28289,28289,16530,Pocket Ninjas,1997,Action-Family,3.9,0.325189,6.0,107838,16530.0
28290,28290,16634,Alien Trespass,2009,Action-Adventure-Comedy-Science Fiction,5.9,10.067125,25.0,1122836,16634.0
28291,28291,17132,Savannah Smiles,1982,Family,5.2,0.732106,7.0,84633,17132.0
28292,28292,17478,Dhoom,2004,Action-Crime-Drama-Thriller,6.2,3.106495,53.0,422091,17478.0
28293,28293,18215,Boxing Helena,1993,Drama-Romance,4.5,4.304224,59.0,106471,18215.0
28294,28294,19042,All Dogs Go to Heaven 2,1996,Romance-Animation-Family-Adventure-Fantasy,5.0,5.028897,50.0,115509,19042.0
28295,28295,19128,"The 1,000 Eyes of Dr. Mabuse",1960,Mystery-Crime-Thriller,7.1,1.685889,11.0,54371,19128.0
28296,28296,20697,Ready to Rumble,2000,Action-Comedy-Drama,4.7,3.69298,51.0,217756,20697.0
28297,28297,22267,Ride with the Devil,1999,Drama-War-Romance-Western,6.6,7.059308,49.0,134154,22267.0
28298,28298,22423,Guilty by Suspicion,1991,Drama-Thriller,5.9,2.458952,29.0,101984,22423.0
28299,28299,23112,Bliss,2007,Drama,7.1,0.844469,14.0,978649,23112.0
28300,28300,23928,Captain Horatio Hornblower R.N.,1951,War-Action-Adventure-Drama,6.5,1.577618,23.0,43379,23928.0
28301,28301,25058,Can Mr. Smith Get to Washington Anymore?,2006,Documentary,0.0,0.056741,0.0,1014673,25058.0
28302,28302,25078,Cat Soup,2001,Fantasy-Animation-Science Fiction-Family,7.4,0.581091,27.0,385586,25078.0
28303,28303,25426,Coronado,2003,Action-Adventure-Thriller,3.8,1.029389,5.0,337945,25426.0
28304,28304,25608,April's Shower,2003,Comedy-Romance,5.0,0.996202,3.0,325007,25608.0
28305,28305,26181,Some Girls Do,1969,Action-Adventure-Comedy,6.9,0.488385,4.0,65009,26181.0
28306,28306,26466,Triangle,2009,Horror,6.9,10.217404,623.0,1187064,26466.0
28307,28307,26588,Summer's Blood,2009,Horror-Thriller,5.2,1.707129,20.0,1285010,26588.0
28308,28308,26687,The Unseeable,2006,Drama-Horror-Mystery-Foreign,6.8,0.502636,10.0,950500,26687.0
28309,28309,28121,A Thin Line Between Love and Hate,1996,Comedy-Thriller-Crime-Romance,5.7,2.256747,15.0,117891,28121.0
28310,28310,28238,Hamlet,2009,Drama,7.3,1.682371,22.0,1449175,28238.0
28311,28311,29723,The Concorde... Airport '79,1979,Action-Drama-Thriller,4.7,3.514331,45.0,78740,29723.0
28312,28312,30265,Chinese Box,1997,Drama-Romance,5.8,1.543766,9.0,118851,30265.0
28313,28313,30304,Picture Bride,1995,Drama-History,7.4,1.296912,5.0,114129,30304.0
28314,28314,31465,Traveller,1997,Drama-Crime,5.9,2.166773,6.0,120366,31465.0
28315,28315,33068,Hell House,2001,Documentary,6.8,0.45788,13.0,301235,33068.0
28316,28316,34061,"Above the Street, Below the Water",2009,Drama-Romance,4.7,2.194163,3.0,1512897,34061.0
28317,28317,35073,"The Beast from 20,000 Fathoms",1953,Adventure-Horror-Science Fiction,6.7,3.424057,41.0,45546,35073.0
28318,28318,36222,Dead or Alive: Final,2002,Action-Comedy-Family-Foreign-Science Fiction,5.3,0.903011,18.0,301167,36222.0
28319,28319,36597,Wuthering Heights,2009,Drama,6.9,8.747636,37.0,1238834,36597.0
28320,28320,36618,Zero 2,2010,Comedy-Thriller,5.8,1.285726,11.0,1592292,36618.0
28321,28321,37696,Fear X,2003,Thriller-Mystery-Foreign,5.9,2.059918,46.0,289944,37696.0
28322,28322,37932,Flicka 2,2010,Adventure,6.1,1.669915,20.0,1381767,37932.0
28323,28323,38117,Beastly,2011,Drama-Fantasy-Romance,5.9,7.364563,878.0,1152398,38117.0
28324,28324,38195,Bambou,2009,Comedy,5.0,0.184114,1.0,1454607,38195.0
28325,28325,38618,Tarzan and the Lost City,1998,Action-Adventure,3.3,0.740462,10.0,120856,38618.0
28326,28326,38773,Three on a Couch,1966,Comedy-Romance,5.0,1.821423,4.0,61093,38773.0
28327,28327,38821,The Tough Ones,1999,Drama-Action,6.8,0.559,17.0,159485,38821.0
28328,28328,39283,Carnosaur,1993,Horror-Science Fiction,3.9,0.293373,21.0,106521,39283.0
28329,28329,39378,The Wind Journeys,2009,Drama-Music,7.1,1.038141,14.0,1426374,39378.0
28330,28330,40681,Jailbait!,2000,Comedy-Drama,4.7,0.802462,3.0,226009,40681.0
28331,28331,40913,Dance with a Stranger,1985,Crime-Drama,5.5,2.050411,13.0,88987,40913.0
28332,28332,41039,The World's Greatest Sinner,1962,Drama,6.5,1.2007376,2.0,56703,41039.0
28333,28333,41545,Tsar,2009,Drama-History,6.7,2.183093,11.0,1424431,41545.0
28334,28334,41977,Magicians,1982,Comedy-Romance-Fantasy,6.2,1.2007376,10.0,83730,41977.0
28335,28335,42157,One Trick Pony,1980,Drama,6.5,0.149268,2.0,81280,42157.0
28336,28336,42266,The Romantic Englishwoman,1975,Drama-Comedy,5.8,1.759005,10.0,73634,42266.0
28337,28337,42328,Broken Lance,1954,Western,5.1,1.478505,13.0,46808,42328.0
28338,28338,43535,A Simple Twist of Fate,1994,Drama-Family,5.7,4.13516,26.0,111194,43535.0
28339,28339,43566,Before and After,1996,Drama-Thriller,5.8,2.938293,37.0,115645,43566.0
28340,28340,43776,The Waiting List,2000,Drama-Comedy-Romance,6.4,1.2007376,7.0,222150,43776.0
28341,28341,44249,The Legend Is Born: Ip Man,2010,Drama-Action-History,6.6,1.2007376,227.0,1641638,44249.0
28342,28342,46004,The Luck of the Irish,2001,TV Movie-Comedy-Family-Adventure,5.6,1.390906,20.0,274636,46004.0
28343,28343,47211,"Faster, Faster",1981,Crime-Drama,5.7,1.2007376,10.0,82259,47211.0
28344,28344,48751,Deep Gold,2011,Action-Thriller,5.0,0.634779,2.0,929742,48751.0
28345,28345,48935,Viuuulentemente mia,1982,Comedy,3.4,0.009192,5.0,188277,48935.0
28346,28346,50220,The Seat Filler,2004,Comedy-Romance,4.8,0.353665,5.0,379487,50220.0
28347,28347,50845,The Clink of Ice,2010,Comedy-Drama,5.3,3.010211,57.0,1517214,50845.0
28348,28348,51800,The Dolphin: Story of a Dreamer,2009,Animation,0.0,0.647019,0.0,1206541,51800.0
28349,28349,53103,My Queen Karo,2009,Drama,6.7,1.2007376,9.0,1272041,53103.0
28350,28350,53335,Candy Stripers,2006,Horror,4.1,1.2007376,7.0,463935,53335.0
28351,28351,53767,Kaagaz Ke Phool,1959,Drama,6.5,0.177365,5.0,52954,53767.0
28352,28352,56095,The Invincible Armour,1977,Action-Foreign-Thriller,7.4,1.423036,5.0,76939,56095.0
28353,28353,57664,From Hell to Texas,1958,Western,4.6,1.2007376,7.0,51636,57664.0
28354,28354,59147,Bits & Pieces,1996,Drama,3.5,0.710598,2.0,112674,59147.0
28355,28355,59935,"For a Moment, Freedom",2008,Adventure-Drama,5.6,1.2007376,6.0,1296337,59935.0
28356,28356,60662,Fifteen and Pregnant,1998,Drama,5.1,0.617702,9.0,138444,60662.0
28357,28357,61391,Distant Drums,1951,Action-Western,5.6,6.578688,14.0,43469,61391.0
28358,28358,62349,Alza la testa,2009,Drama,6.8,0.351224,3.0,1523406,62349.0
28359,28359,62635,Unmistaken Child,2009,Documentary-Foreign,4.7,0.110592,3.0,1286798,62635.0
28360,28360,62637,Why Has Bodhi-Dharma Left for the East?,1989,Drama-Foreign,6.8,0.212889,6.0,97195,62637.0
28361,28361,63186,La pelle,1981,Drama-War,5.3,1.2007376,4.0,82893,63186.0
28362,28362,63484,The Incite Mill,2010,Drama-Horror-Thriller,5.5,1.277397,11.0,1586753,63484.0
28363,28363,63877,The Ranch,2004,Drama-Comedy,1.3,1.2007376,3.0,329913,63877.0
28364,28364,64534,The Strange Case of Dr. Jekyll and Miss Osbourne,1981,Horror,6.8,0.765706,7.0,82272,64534.0
28365,28365,65579,Dirty Filthy Love,2005,Drama-Romance,5.7,0.402405,3.0,411291,65579.0
28366,28366,68445,Cold Fever,1995,Drama-Comedy,7.7,0.494977,6.0,109028,68445.0
28367,28367,69605,Written on the Wind,1956,Drama-Romance,6.9,1.949246,42.0,49966,69605.0
28368,28368,72105,Ted,2012,Comedy-Fantasy,6.3,19.638605,4811.0,1637725,72105.0
28369,28369,72431,Red Tails,2012,Drama-Action-Adventure-History-War,5.9,7.145835,180.0,485985,72431.0
28370,28370,72750,Brasilintime: Batucada com Discos,2007,Documentary-Music,5.7,1.2007376,3.0,479872,72750.0
28371,28371,74199,Big Beat,1993,Comedy-Music,3.5,1.2007376,2.0,108027,74199.0
28372,28372,74714,Diên Biên Phu,1992,Drama-War,5.4,0.234366,4.0,104105,74714.0
28373,28373,77986,A Key to the Bedroom,2003,Comedy-Romance,1.0,1.2007376,1.0,329268,77986.0
28374,28374,82418,Outlaw Justice,1999,Action-Western,7.1,1.046119,4.0,165905,82418.0
28375,28375,82932,I Am,2011,Documentary,6.4,5.575762,15.0,1741225,82932.0
28376,28376,84336,Shadow Dancer,2012,Thriller,5.7,4.38806,84.0,1770734,84336.0
28377,28377,84994,Rocktober Blood,1984,Horror-Music,3.8,1.2007376,8.0,176097,84994.0
28378,28378,85547,The First Man,2011,Drama,5.6,0.345772,9.0,1349457,85547.0
28379,28379,86177,Teenage Gang Debs,1966,Crime,0.0,1.2007376,0.0,61070,86177.0
28380,28380,88034,The Hypothesis of the Stolen Painting,1978,Drama-Mystery,7.4,0.339143,10.0,77707,88034.0
28381,28381,89587,Eyes of Crystal,2004,Thriller,6.0,1.2007376,7.0,382205,89587.0
28382,28382,89800,Harmful Insect,2001,Drama-Foreign,7.0,0.487234,5.0,297905,89800.0
28383,28383,91265,Lightning Bolt,1967,Action-Thriller,0.0,1.2007376,0.0,60789,91265.0
28384,28384,92473,Mitsuko Delivers,2011,Drama-Comedy,4.3,1.2007376,2.0,1897941,92473.0
28385,28385,93072,Riot on Sunset Strip,1967,Drama,5.0,0.02567,1.0,62203,93072.0
28386,28386,94047,My Way,2011,Drama-Action-History-War,7.6,5.74216,75.0,1606384,94047.0
28387,28387,97447,Satin Rouge,2002,Music-Drama,5.0,0.669752,1.0,300453,97447.0
28388,28388,98560,The Diary of Preston Plummer,2012,Drama-Romance,4.5,0.172666,2.0,1319709,98560.0
28389,28389,98631,Himizu,2011,Crime-Drama,7.4,3.161281,34.0,1900893,98631.0
28390,28390,101669,Mother's Day,2010,Crime-Drama-Horror-Thriller,6.3,5.165083,126.0,1434435,101669.0
28391,28391,101908,Shanghai Dreams,2005,Drama,5.6,0.334025,8.0,456658,101908.0
28392,28392,103648,Inherit the Wind,1999,Drama,7.1,0.367253,8.0,196632,103648.0
28393,28393,104176,Voice of a Murderer,2007,Thriller-Drama,6.7,1.2007376,19.0,969268,104176.0
28394,28394,106876,The Black Panther,1977,Drama-Crime-Horror,5.5,1.2007376,5.0,75764,106876.0
28395,28395,107262,A Real American Hero,1978,Crime-Drama,0.0,0.334461,0.0,78144,107262.0
28396,28396,107430,Full Moon High,1981,Horror-Comedy,3.6,0.462469,5.0,82425,107430.0
28397,28397,112931,La Soif du Monde,2012,Documentary,6.3,1.2007376,3.0,2364729,112931.0
28398,28398,116167,56 Up,2012,Documentary,7.5,0.513828,12.0,2147134,116167.0
28399,28399,116853,The Bling Ring,2011,Drama-TV Movie,4.1,1.044582,20.0,1935749,116853.0
28400,28400,118612,After,2012,Mystery-Thriller,5.6,4.982627,63.0,1799508,118612.0
28401,28401,124029,A Million to Juan,1994,Comedy,4.3,0.535028,3.0,110518,124029.0
28402,28402,126323,Mine Games,2012,Thriller,5.3,5.590491,31.0,1928337,126323.0
28403,28403,126432,Scattered Clouds,1967,Romance-Drama,7.6,0.725312,5.0,61971,126432.0
28404,28404,129806,The Rumyantsev Case,1955,Crime-Mystery-Drama,5.0,1.2007376,1.0,47979,129806.0
28405,28405,133523,"See You in Hell, My Darling",1999,Thriller-Crime-Horror,7.0,0.160269,1.0,244199,133523.0
28406,28406,134841,Makdee,2002,Family,6.0,1.2007376,4.0,341455,134841.0
28407,28407,137269,Cousin Jules,1972,Documentary,9.3,1.2007376,3.0,128142,137269.0
28408,28408,149957,Jungle Man-Eaters,1954,Adventure,3.0,0.444053,1.0,47139,149957.0
28409,28409,150912,Goliath and the Sins of Babylon,1963,Adventure,5.5,1.2007376,1.0,57271,150912.0
28410,28410,152259,Phantom,2013,Thriller,5.5,6.651567,120.0,1922685,152259.0
28411,28411,157683,For a Book of Dollars,1973,Comedy-Western,0.0,3e-06,0.0,73003,157683.0
28412,28412,160085,Schlussmacher,2013,Comedy,5.8,4.372036,67.0,1978524,160085.0
28413,28413,166204,Kanchenjungha,1962,Drama,7.5,0.47351,4.0,56134,166204.0
28414,28414,174378,Run & Jump,2014,Drama,6.7,3.40872,13.0,2343158,174378.0
28415,28415,184799,Just Tell Me What You Want,1980,Comedy-Romance,1.5,1.2007376,2.0,80975,184799.0
28416,28416,192134,Dom Hemingway,2013,Comedy-Crime-Drama,5.8,5.713974,213.0,2402105,192134.0
28417,28417,198171,Mahoney's Last Stand,1972,Comedy-Drama,5.3,0.263934,2.0,73336,198171.0
28418,28418,206284,Grace Unplugged,2013,Drama-Music,6.0,2.673105,24.0,2349460,206284.0
28419,28419,207933,Stonehearst Asylum,2014,Thriller,6.6,21.991755,427.0,1772264,207933.0
28420,28420,208988,The War,2007,Documentary-History-War,5.3,0.487489,3.0,996994,208988.0
28421,28421,209414,The Kiss,2004,Drama,4.0,1.2007376,1.0,330539,209414.0
28422,28422,210019,The San Francisco Story,1952,Western,5.0,1.2007376,1.0,45119,210019.0
28423,28423,214256,AfterDeath,2015,Horror-Mystery-Thriller,4.1,1.2007376,19.0,2710826,214256.0
28424,28424,218238,Blinker,1999,Family-Mystery,6.0,1.2007376,1.0,228073,218238.0
28425,28425,219335,The Witch Returns to Life,1952,Fantasy-Horror-Comedy,6.0,1.2007376,1.0,44974,219335.0
28426,28426,237584,Mojave,2015,Thriller,4.6,1.2007376,42.0,2322517,237584.0
28427,28427,253412,Everest,2015,Adventure-Drama,6.7,1.2007376,1805.0,2719848,253412.0
28428,28428,254672,The Wrath Of Vajra,2013,Fantasy-Action-Horror,5.4,1.2007376,19.0,3259968,254672.0
28429,28429,257238,As It Is in Heaven,2014,Drama,8.0,0.068056,1.0,2176228,257238.0
28430,28430,259129,Monster,2014,Horror,6.2,1.2007376,15.0,3589450,259129.0
28431,28431,259171,The Silent Mountain,2014,War-Adventure-Drama-Romance,6.3,1.2007376,9.0,2014295,259171.0
28432,28432,262543,Automata,2014,Thriller-Science Fiction,5.6,13.973689,677.0,1971325,262543.0
28433,28433,263111,Jim Gaffigan: Obsessed,2014,Comedy,7.4,1.26846,20.0,3481550,263111.0
28434,28434,271033,Siringo,1995,TV Movie-Western,5.0,1.2007376,1.0,111202,271033.0
28435,28435,286192,Lava,2015,Animation-Family,7.4,5.761878,405.0,3824386,286192.0
28436,28436,292396,Deliverance Creek,2014,Drama,6.3,1.08147,3.0,3361004,292396.0
28437,28437,293413,Inside Men,2015,Drama-Crime,6.7,1.2007376,23.0,3779028,293413.0
28438,28438,299221,Phantom Halo,2015,Thriller-Crime-Drama,5.2,1.366876,18.0,3130734,299221.0
28439,28439,314443,The Crow's Nest,2014,Drama,0.0,1.2007376,0.0,3279818,314443.0
28440,28440,315010,Sense and Sensibility,2008,Drama,7.9,1.724436,19.0,847150,315010.0
28441,28441,317114,Bridal Wave,2015,Comedy-Romance,6.4,1.2007376,13.0,4368496,317114.0
28442,28442,323372,The Corpse of Anna Fritz,2015,Drama-Thriller,6.1,1.2007376,52.0,4441280,323372.0
28443,28443,338072,A Bell for Ursli,2015,Family,7.5,1.2007376,3.0,4136636,338072.0
28444,28444,338679,Beep: A Documentary History of Game Sound,2016,Documentary,4.5,1.2007376,2.0,5371622,338679.0
28445,28445,343289,I Am Evel Knievel,2014,Documentary,6.7,1.16603,6.0,3663644,343289.0
28446,28446,364137,All Three of Us,2015,Drama-Comedy,7.8,1.2007376,139.0,4057632,364137.0
28447,28447,380372,The Asylum,2013,Action-Thriller-Science Fiction-Mystery-Horror,3.7,1.2007376,3.0,2625948,380372.0
28448,28448,381449,We are the tide,2016,Mystery-Drama-Science Fiction,5.0,1.2007376,1.0,5271906,381449.0
28449,28449,413279,Team Thor,2016,Comedy-Fantasy-Science Fiction,7.5,1.2007376,93.0,6016776,413279.0
28450,28450,414910,Tonight It's You,2016,Horror,6.0,1.2007376,1.0,4341528,414910.0
28451,28451,416251,Christmas List,2016,Comedy-Romance-TV Movie,7.1,1.2007376,7.0,5902138,416251.0
28452,28452,416688,The Tribe,2016,Thriller-Drama-Science Fiction,5.3,1.2007376,3.0,3953186,416688.0
28453,28453,436769,My Way: The Rise and Fall of Silvio Berlusconi,2016,Documentary,7.3,1.2007376,3.0,5159024,436769.0
28454,28454,447113,Monster High: Electrified,2017,Family-Animation,6.9,1.2007376,8.0,6536944,447113.0
28455,28455,110,Three Colors: Red,1994,Drama-Mystery-Romance,7.8,7.832755,246.0,111495,110.0
28456,28456,163,Ocean's Twelve,2004,Thriller-Crime,6.4,11.869347,2169.0,349903,163.0
28457,28457,233,The Wanderers,1979,Drama,7.2,3.386374,55.0,80117,233.0
28458,28458,1979,Fantastic 4: Rise of the Silver Surfer,2007,Adventure-Fantasy-Action-Thriller,5.4,12.924254,2648.0,486576,1979.0
28459,28459,2067,Mission to Mars,2000,Science Fiction,5.7,9.021107,374.0,183523,2067.0
28460,28460,2114,Final Fantasy: The Spirits Within,2001,Adventure-Action-Animation-Fantasy-Science Fiction-Thriller,5.9,10.223851,441.0,173840,2114.0
28461,28461,2616,Uncle Buck,1989,Comedy-Drama-Family,6.6,8.13754,338.0,98554,2616.0
28462,28462,2662,House of 1000 Corpses,2003,Horror,6.0,11.00913,310.0,251736,2662.0
28463,28463,3131,Gangs of New York,2002,Drama-History-Crime,7.1,14.922399,1964.0,217505,3131.0
28464,28464,4398,Lissi and the Wild Emperor,2007,Animation-Comedy,5.7,3.387671,57.0,498525,4398.0
28465,28465,4695,Pappa ante Portas,1991,Comedy,7.4,1.844696,31.0,102629,4695.0
28466,28466,4727,The Gendarme of St. Tropez,1964,Comedy,6.8,1.2007376,132.0,58135,4727.0
28467,28467,5549,RoboCop 2,1990,Action-Adventure-Crime-Science Fiction-Thriller,5.6,10.969876,498.0,100502,5549.0
28468,28468,6589,Underdog,2007,Action-Adventure-Comedy-Family,4.7,7.674338,171.0,467110,6589.0
28469,28469,6984,Home Movies,1980,Comedy,5.2,0.84119,6.0,79302,6984.0
28470,28470,7873,Harsh Times,2005,Crime-Drama-Thriller-Action,6.3,7.659357,198.0,433387,7873.0
28471,28471,8916,Antz,1998,Adventure-Animation-Comedy-Family,6.0,16.025625,1320.0,120587,8916.0
28472,28472,8983,Felidae,1994,Animation-Mystery-Thriller,6.3,2.225467,31.0,109791,8983.0
28473,28473,9084,The Little Polar Bear,2001,Animation-Family-Foreign,5.7,1.2007376,11.0,293849,9084.0
28474,28474,9334,The Scorpion King,2002,Action-Fantasy-Adventure,5.3,9.488117,802.0,277296,9334.0
28475,28475,9972,Lock Up,1989,Action-Adventure-Crime-Drama-Thriller,6.2,4.701379,208.0,97770,9972.0
28476,28476,9999,The Free Will,2006,Crime-Drama,6.6,1.038858,11.0,499101,9999.0
28477,28477,10122,Flight of the Navigator,1986,Family-Science Fiction-Adventure,6.9,5.526865,227.0,91059,10122.0
28478,28478,10177,Evil Aliens,2006,Comedy-Horror-Science Fiction,6.1,2.002373,42.0,383353,10177.0
